,hit_id,x,y,z,volume_id,layer_id,module_id
0,1,-67.5778,-2.53804,-1502.5,7,2,1
1,2,-69.1623,-12.2391,-1502.5,7,2,1
2,3,-79.5589,-12.0543,-1502.5,7,2,1
3,4,-94.4881,-1.59337,-1502.5,7,2,1
4,5,-77.7905,-5.84639,-1502.5,7,2,1
5,6,-58.5761,-9.09887,-1502.5,7,2,1
6,7,-65.0428,-9.47397,-1502.5,7,2,1
7,8,-57.7107,-6.47288,-1502.5,7,2,1
8,9,-55.4807,0.323026,-1502.5,7,2,1
9,10,-85.9195,-10.0973,-1502.5,7,2,1
10,11,-62.6518,-10.4227,-1502.5,7,2,1
11,12,-69.0825,-7.51832,-1502.5,7,2,1
12,13,-84.4287,-4.66358,-1502.5,7,2,1
13,14,-60.7129,-4.30174,-1502.5,7,2,1
14,15,-90.2476,-11.7419,-1502.5,7,2,1
15,16,-69.0151,-5.50684,-1502.5,7,2,1
16,17,-66.6792,-12.2443,-1502.5,7,2,1
17,18,-95.374,0.343096,-1502.5,7,2,1
18,19,-45.8246,-11.1547,-1502.5,7,2,1
19,20,-59.1493,-11.8523,-1502.5,7,2,1
20,21,-34.3175,0.985519,-1502.5,7,2,1
21,22,-94.0949,-10.5401,-1502.5,7,2,1
22,23,-83.4554,-6.99439,-1502.5,7,2,1
23,24,-81.9757,-10.7398,-1502.5,7,2,1
24,25,-40.9659,0.863514,-1502.5,7,2,1
25,26,-61.9238,3.32677,-1502.5,7,2,1
26,27,-97.3261,-0.663163,-1502.5,7,2,1
27,28,-54.7675,-11.6078,-1502.5,7,2,1
28,29,-93.7822,-3.39353,-1502.5,7,2,1
29,30,-114.213,-5.00507,-1502.0,7,2,2
30,31,-158.474,-5.39963,-1502.0,7,2,2
31,32,-128.215,-11.5087,-1502.0,7,2,2
32,33,-142.167,-9.35073,-1502.0,7,2,2
33,34,-160.143,-6.47789,-1502.0,7,2,2
34,35,-109.44,-5.93563,-1502.0,7,2,2
35,36,-120.346,-1.28434,-1502.0,7,2,2
36,37,-104.626,-6.51396,-1502.0,7,2,2
37,38,-119.109,-23.2536,-1498.0,7,2,3
38,39,-143.622,-22.2304,-1498.0,7,2,3
39,40,-152.904,-15.4056,-1498.0,7,2,3
40,41,-140.76,-16.278,-1498.0,7,2,3
41,42,-130.625,-18.0846,-1498.0,7,2,3
42,43,-127.882,-11.503,-1498.0,7,2,3
43,44,-103.484,-20.9226,-1498.0,7,2,3
44,45,-104.348,-6.55423,-1498.0,7,2,3
45,46,-155.276,-28.585,-1498.0,7,2,3
46,47,-172.878,-27.4726,-1498.0,7,2,3
47,48,-149.781,-26.5226,-1498.0,7,2,3
48,49,-85.4213,-21.9733,-1498.0,7,2,4
49,50,-59.0035,-11.7744,-1498.0,7,2,4
50,51,-63.2816,-8.53358,-1498.0,7,2,4
51,52,-95.2681,-21.9206,-1498.0,7,2,4
52,53,-68.9655,-12.1607,-1498.0,7,2,4
53,54,-79.3179,-12.0236,-1498.0,7,2,4
54,55,-70.5209,-14.6424,-1498.0,7,2,4
55,56,-57.5103,-6.42812,-1498.0,7,2,4
56,57,-80.2522,-20.3724,-1498.0,7,2,4
57,58,-54.5935,-11.5898,-1498.0,7,2,4
58,59,-62.4589,-10.3929,-1498.0,7,2,4
59,60,-66.4721,-12.2305,-1498.0,7,2,4
60,61,-82.9383,-14.4354,-1498.0,7,2,4
61,62,-94.7529,-22.3111,-1498.0,7,2,4
62,63,-58.3721,-9.10322,-1498.0,7,2,4
63,64,-67.2077,-19.8631,-1498.0,7,2,4
64,65,-66.4088,-19.7228,-1498.0,7,2,4
65,66,-148.715,-34.2195,-1502.0,7,2,5
66,67,-137.383,-38.2961,-1502.0,7,2,5
67,68,-156.497,-35.3953,-1502.0,7,2,5
68,69,-103.778,-20.9927,-1502.0,7,2,5
69,70,-158.943,-44.4859,-1502.0,7,2,5
70,71,-169.75,-33.4787,-1502.0,7,2,5
71,72,-119.419,-23.2846,-1502.0,7,2,5
72,73,-168.449,-40.6206,-1502.0,7,2,5
73,74,-111.351,-33.509,-1502.0,7,2,5
74,75,-103.726,-32.9997,-1502.0,7,2,5
75,76,-78.2977,-30.7272,-1502.0,7,2,6
76,77,-95.9161,-31.9636,-1502.0,7,2,6
77,78,-56.2919,-28.7018,-1502.0,7,2,6
78,79,-94.1834,-37.4696,-1502.0,7,2,6
79,80,-87.5042,-41.9551,-1502.0,7,2,6
80,81,-89.8998,-34.2882,-1502.0,7,2,6
81,82,-62.5076,-25.1609,-1502.0,7,2,6
82,83,-72.3942,-37.1575,-1502.0,7,2,6
83,84,-66.7973,-31.2673,-1502.0,7,2,6
84,85,-76.7081,-29.0946,-1502.0,7,2,6
85,86,-67.411,-19.8858,-1502.0,7,2,6
86,87,-61.7895,-31.9531,-1502.0,7,2,6
87,88,-64.0829,-25.3263,-1502.0,7,2,6
88,89,-56.4513,-32.2856,-1502.0,7,2,6
89,90,-66.6252,-19.7768,-1502.0,7,2,6
90,91,-79.1948,-31.9106,-1502.0,7,2,6
91,92,-55.108,-29.9432,-1502.0,7,2,6
92,93,-103.434,-32.9011,-1498.0,7,2,7
93,94,-137.044,-38.1016,-1498.0,7,2,7
94,95,-158.135,-54.1351,-1498.0,7,2,7
95,96,-152.742,-52.1696,-1498.0,7,2,7
96,97,-158.583,-46.4808,-1498.0,7,2,7
97,98,-158.576,-50.4335,-1498.0,7,2,7
98,99,-111.053,-33.398,-1498.0,7,2,7
99,100,-144.857,-50.7395,-1498.0,7,2,7
100,101,-163.963,-55.6111,-1498.0,7,2,7
101,102,-126.564,-45.1885,-1498.0,7,2,7
102,103,-113.789,-31.3525,-1498.0,7,2,7
103,104,-141.908,-56.9469,-1502.0,7,2,8
104,105,-122.471,-52.8464,-1502.0,7,2,8
105,106,-133.441,-64.8302,-1502.0,7,2,8
106,107,-112.749,-50.7948,-1502.0,7,2,8
107,108,-149.372,-72.1578,-1502.0,7,2,8
108,109,-95.9305,-44.4617,-1502.0,7,2,8
109,110,-109.015,-53.6824,-1502.0,7,2,8
110,111,-146.876,-60.7383,-1502.0,7,2,8
111,112,-75.2138,-48.5247,-1497.5,7,2,9
112,113,-55.6668,-42.5277,-1497.5,7,2,9
113,114,-49.2719,-37.4361,-1497.5,7,2,9
114,115,-83.6584,-45.0793,-1497.5,7,2,9
115,116,-86.0168,-53.972,-1497.5,7,2,9
116,117,-62.6386,-39.7631,-1497.5,7,2,9
117,118,-66.6077,-31.1707,-1497.5,7,2,9
118,119,-58.6548,-41.4853,-1497.5,7,2,9
119,120,-46.0215,-35.4442,-1497.5,7,2,9
120,121,-56.0464,-42.5257,-1497.5,7,2,9
121,122,-55.5233,-35.8719,-1497.5,7,2,9
122,123,-54.9438,-36.2792,-1497.5,7,2,9
123,124,-54.9419,-29.886,-1497.5,7,2,9
124,125,-87.8143,-48.7402,-1497.5,7,2,9
125,126,-72.1864,-36.9937,-1497.5,7,2,9
126,127,-52.4323,-34.5642,-1497.5,7,2,9
127,128,-47.8222,-36.4891,-1497.5,7,2,9
128,129,-53.1081,-42.0739,-1497.5,7,2,9
129,130,-50.1641,-31.5909,-1497.5,7,2,9
130,131,-59.2993,-38.5377,-1497.5,7,2,9
131,132,-56.0898,-28.5957,-1497.5,7,2,9
132,133,-73.495,-53.9725,-1497.5,7,2,9
133,134,-68.1546,-51.0012,-1497.5,7,2,9
134,135,-56.2929,-32.2386,-1497.5,7,2,9
135,136,-54.1566,-38.9634,-1497.5,7,2,9
136,137,-62.0697,-35.9546,-1497.5,7,2,9
137,138,-61.6096,-31.861,-1497.5,7,2,9
138,139,-108.702,-53.5358,-1498.0,7,2,10
139,140,-95.6475,-44.3756,-1498.0,7,2,10
140,141,-114.688,-58.6438,-1498.0,7,2,10
141,142,-145.95,-86.1868,-1498.0,7,2,10
142,143,-90.3427,-59.5637,-1498.0,7,2,10
143,144,-128.59,-78.6351,-1498.0,7,2,10
144,145,-94.799,-52.4879,-1498.0,7,2,10
145,146,-141.876,-72.0705,-1498.0,7,2,10
146,147,-130.944,-88.2745,-1502.0,7,2,11
147,148,-102.98,-75.8462,-1502.0,7,2,11
148,149,-128.948,-78.8464,-1502.0,7,2,11
149,150,-108.64,-75.2988,-1502.0,7,2,11
150,151,-112.976,-79.9662,-1502.0,7,2,11
151,152,-129.609,-93.481,-1502.0,7,2,11
152,153,-97.83,-71.5302,-1502.0,7,2,11
153,154,-141.98,-96.2932,-1502.0,7,2,11
154,155,-90.5769,-59.7133,-1502.0,7,2,11
155,156,-139.381,-87.2054,-1502.0,7,2,11
156,157,-137.6,-100.554,-1502.0,7,2,11
157,158,-138.003,-90.4063,-1502.0,7,2,11
158,159,-99.0941,-69.4265,-1502.0,7,2,11
159,160,-53.3023,-42.2039,-1502.5,7,2,12
160,161,-55.8575,-42.6766,-1502.5,7,2,12
161,162,-58.8087,-41.6464,-1502.5,7,2,12
162,163,-73.181,-53.4253,-1502.5,7,2,12
163,164,-66.4255,-51.1765,-1502.5,7,2,12
164,165,-74.1999,-64.0631,-1502.5,7,2,12
165,166,-55.3872,-53.0245,-1502.5,7,2,12
166,167,-56.2013,-42.7072,-1502.5,7,2,12
167,168,-58.3522,-51.7603,-1502.5,7,2,12
168,169,-52.6057,-34.7047,-1502.5,7,2,12
169,170,-44.9464,-48.3497,-1502.5,7,2,12
170,171,-55.1,-36.3748,-1502.5,7,2,12
171,172,-54.3421,-39.081,-1502.5,7,2,12
172,173,-49.2638,-41.056,-1502.5,7,2,12
173,174,-73.8766,-54.3183,-1502.5,7,2,12
174,175,-46.1624,-35.5798,-1502.5,7,2,12
175,176,-49.4503,-37.5331,-1502.5,7,2,12
176,177,-37.0215,-30.0084,-1502.5,7,2,12
177,178,-62.0004,-52.4602,-1502.5,7,2,12
178,179,-68.4452,-51.1919,-1502.5,7,2,12
179,180,-61.3338,-61.6883,-1502.5,7,2,12
