,particle_id,vx,vy,vz,px,py,pz,q,nhits,p,pt,eta,phi
0,4503737066323968,0.00568228,0.00938355,-5.50618,7.17127,7.23136,-70.8099,-1,12,71.53853,10.184286,-2.6374345,0.78957033
1,4503805785800704,0.00568228,0.00938355,-5.50618,0.119454,0.0989234,-0.755185,1,10,0.77094716,0.15509705,-2.2864404,0.6916594
2,4504080663707648,0.00568228,0.00938355,-5.50618,0.226125,-1.55558,-2.56842,-1,7,3.0112693,1.5719292,-1.2668293,4.856742
3,4504149383184384,0.00568228,0.00938355,-5.50618,7.46805,30.1189,93.6799,-1,13,98.68558,31.03095,1.8244122,1.3277459
4,4504218102661120,0.00568228,0.00938355,-5.50618,0.193694,0.260004,1.50316,1,11,1.5377287,0.3242213,2.2384782,0.9305251
5,4504286822137856,0.00568228,0.00938355,-5.50618,0.488326,-0.472178,0.182984,1,12,0.70348954,0.67927486,0.26622537,5.514598
6,4504355541614592,0.00568228,0.00938355,-5.50618,0.644045,-0.373831,2.90871,-1,14,3.002522,0.7446768,2.0716584,5.757271
7,4504424261091328,0.00568228,0.00938355,-5.50618,1.61323,-0.686785,7.05776,1,12,7.272287,1.7533352,2.1008384,5.880705
8,4504492980568064,0.00568228,0.00938355,-5.50618,3.11062,-0.344635,9.15877,-1,10,9.678729,3.1296535,1.7949272,6.1728425
9,4504699138998272,0.00568228,0.00938355,-5.50618,-0.205799,-0.211569,-3.83638,-1,4,3.847717,0.29515195,-3.2594159,3.9408147
10,4504836577951744,0.00568228,0.00938355,-5.50618,-0.557754,-0.965602,-20.7603,-1,15,20.790226,1.1151128,-3.61796,4.1885858
11,4505180175335424,0.00568228,0.00938355,-5.50618,-2.41769,4.25868,81.8067,1,14,81.95315,4.897099,3.50975,2.087134
12,4505248894812160,0.00568228,0.00938355,-5.50618,0.082732,-0.102379,1.25425,-1,0,1.2611381,0.13162842,2.9501991,5.392047
13,4505317614288896,0.00568228,0.00938355,-5.50618,0.611561,0.773638,7.17542,1,9,7.2428703,0.98616564,2.6824286,0.90187484
14,4505386333765632,0.00568228,0.00938355,-5.50618,-1.25302,0.38082,9.46365,1,13,9.553834,1.3096118,2.6756296,2.846542
15,4505455053242368,0.00568228,0.00938355,-5.50618,-0.704756,0.666927,3.69481,1,14,3.8200908,0.97029513,2.0470426,2.383766
16,4505523772719104,0.00568228,0.00938355,-5.50618,-0.106574,-0.142791,0.582511,1,8,0.60915214,0.17817768,1.9003242,4.0712194
17,4505592492195840,0.00568228,0.00938355,-5.50618,-0.356196,-0.688461,2.04814,-1,12,2.189916,0.77514786,1.6988064,4.2349343
18,4505661211672576,0.00568228,0.00938355,-5.50618,-1.06985,-1.88549,3.12758,1,10,3.8054445,2.167868,1.1625519,4.1962757
19,4505729931149312,0.00568228,0.00938355,-5.50618,-0.531197,-1.5393,3.50135,-1,14,3.861485,1.6283779,1.5088605,4.3800955
20,4505798650626048,0.00568228,0.00938355,-5.50618,-3.13068,-7.92959,13.1553,-1,14,15.676144,8.52523,1.2184366,4.336365
21,4505867370102784,0.00568228,0.00938355,-5.50618,-6.8004,-12.8819,24.197,1,11,28.243294,14.566701,1.2809371,4.226669
22,4505936089579520,0.00568228,0.00938355,-5.50618,-19.2905,-39.41,71.9716,1,10,84.29225,43.877914,1.2701347,4.2571907
23,4506004809056256,0.00568228,0.00938355,-5.50618,1.03565,2.26801,3.01582,1,6,3.913005,2.493279,1.0220917,1.1424395
24,4506073528532992,0.00568228,0.00938355,-5.50618,0.351475,0.0155016,0.0743859,-1,10,0.35959455,0.35181668,0.20988922,0.044075854
25,4506142248009728,0.00568228,0.00938355,-5.50618,0.711018,1.47142,0.942823,1,10,1.886674,1.6342043,0.5489429,1.1206635
26,4506210967486464,0.00568228,0.00938355,-5.50618,0.573324,0.425273,0.0203927,-1,12,0.71412426,0.71383303,0.028563999,0.6382113
27,4506279686963200,0.00568228,0.00938355,-5.50618,1.83089,1.88235,2.07979,1,6,3.349765,2.6259093,0.72643006,0.7992558
