,hit_id,x,y,z,volume_id,layer_id,module_id
0,1,-78.8248,-10.6269,-1502.5,7,2,1
1,2,-66.1632,-1.92203,-1502.5,7,2,1
2,3,-56.0962,-6.19536,-1502.5,7,2,1
3,4,-54.3456,-8.36469,-1502.5,7,2,1
4,5,-65.1248,-11.9214,-1502.5,7,2,1
5,6,-66.1519,-8.19047,-1502.5,7,2,1
6,7,-80.9664,-1.88335,-1502.5,7,2,1
7,8,-77.2696,-8.16267,-1502.5,7,2,1
8,9,-57.8731,-5.2318,-1502.5,7,2,1
9,10,-95.5127,-12.9588,-1502.5,7,2,1
10,11,-95.8315,-15.8928,-1502.5,7,2,1
11,12,-55.8599,-1.31176,-1502.5,7,2,1
12,13,-59.705,0.943512,-1502.5,7,2,1
13,14,-85.519,1.06855,-1502.5,7,2,1
14,15,-55.9357,-3.37406,-1502.5,7,2,1
15,16,-58.9137,-9.82761,-1502.5,7,2,1
16,17,-83.6714,-0.591603,-1502.5,7,2,1
17,18,-81.6341,-9.91049,-1502.5,7,2,1
18,19,-33.9517,4.2242,-1502.5,7,2,1
19,20,-55.9693,-2.07269,-1502.5,7,2,1
20,21,-117.544,-8.46262,-1502.0,7,2,2
21,22,-132.129,0.072916,-1502.0,7,2,2
22,23,-116.274,-6.70208,-1502.0,7,2,2
23,24,-114.328,-2.50774,-1502.0,7,2,2
24,25,-129.122,-8.39726,-1502.0,7,2,2
25,26,-173.252,-6.13291,-1502.0,7,2,2
26,27,-117.245,2.1125,-1502.0,7,2,2
27,28,-104.699,-10.4716,-1502.0,7,2,2
28,29,-119.201,-0.630796,-1502.0,7,2,2
29,30,-133.093,-7.07926,-1502.0,7,2,2
30,31,-104.429,-10.4528,-1498.0,7,2,3
31,32,-161.46,-25.9304,-1498.0,7,2,3
32,33,-143.514,-19.7417,-1498.0,7,2,3
33,34,-140.858,-22.9051,-1498.0,7,2,3
34,35,-117.249,-8.40434,-1498.0,7,2,3
35,36,-126.342,-25.5729,-1498.0,7,2,3
36,37,-136.668,-17.5245,-1498.0,7,2,3
37,38,-77.5931,-24.5676,-1498.0,7,2,4
38,39,-58.7536,-14.6454,-1498.0,7,2,4
39,40,-61.0116,-16.4216,-1498.0,7,2,4
40,41,-64.3393,-16.295,-1498.0,7,2,4
41,42,-55.8891,-6.19316,-1498.0,7,2,4
42,43,-64.904,-14.4251,-1498.0,7,2,4
43,44,-78.5656,-10.5575,-1498.0,7,2,4
44,45,-83.8316,-20.0621,-1498.0,7,2,4
45,46,-65.9488,-8.14549,-1498.0,7,2,4
46,47,-53.1591,-19.01,-1498.0,7,2,4
