,hit_id,x,y,z,volume_id,layer_id,module_id
0,1,-100.184,-8.46143,-1502.5,7,2,1
1,2,-65.9154,-10.479,-1502.5,7,2,1
2,3,-82.5293,-13.7425,-1502.5,7,2,1
3,4,-84.7248,-7.29492,-1502.5,7,2,1
4,5,-60.9183,3.45606,-1502.5,7,2,1
5,6,-87.8199,-8.89268,-1502.5,7,2,1
6,7,-61.1983,-10.9102,-1502.5,7,2,1
7,8,-66.4618,-4.25265,-1502.5,7,2,1
8,9,-65.6004,-1.57681,-1502.5,7,2,1
9,10,-95.4583,-14.3588,-1502.5,7,2,1
10,11,-62.4571,2.93372,-1502.5,7,2,1
11,12,-56.8771,-1.29151,-1502.5,7,2,1
12,13,-58.7297,-10.0138,-1502.5,7,2,1
13,14,-60.9467,-4.06937,-1502.5,7,2,1
14,15,-58.5848,-4.68596,-1502.5,7,2,1
15,16,-59.335,-3.03974,-1502.5,7,2,1
16,17,-67.2005,-10.4296,-1502.5,7,2,1
17,18,-63.1519,1.72548,-1502.5,7,2,1
18,19,-55.8491,-9.33565,-1502.5,7,2,1
19,20,-68.9038,-13.3724,-1502.5,7,2,1
20,21,-82.0742,-14.3587,-1502.5,7,2,1
21,22,-70.2541,2.72131,-1502.5,7,2,1
22,23,-131.73,-4.46353,-1502.0,7,2,2
23,24,-132.854,1.14057,-1502.0,7,2,2
24,25,-155.738,-15.3839,-1502.0,7,2,2
25,26,-150.132,-11.5658,-1502.0,7,2,2
26,27,-113.882,0.0155697,-1502.0,7,2,2
27,28,-133.103,-24.3475,-1498.0,7,2,3
28,29,-121.186,-14.5067,-1498.0,7,2,3
29,30,-109.047,-23.0616,-1498.0,7,2,3
30,31,-139.733,-25.6763,-1498.0,7,2,3
31,32,-158.588,-25.2773,-1498.0,7,2,3
32,33,-129.383,-23.4847,-1498.0,7,2,3
33,34,-170.648,-25.95,-1498.0,7,2,3
34,35,-136.979,-21.8086,-1498.0,7,2,3
35,36,-102.295,-19.6461,-1498.0,7,2,3
36,37,-155.325,-15.2807,-1498.0,7,2,3
37,38,-55.6577,-9.32569,-1498.0,7,2,4
38,39,-55.4152,-13.2269,-1498.0,7,2,4
39,40,-97.7071,-19.4723,-1498.0,7,2,4
40,41,-65.2606,-24.0236,-1498.0,7,2,4
41,42,-67.6242,-24.5396,-1498.0,7,2,4
42,43,-61.5962,-10.8542,-1498.0,7,2,4
43,44,-81.8206,-14.3213,-1498.0,7,2,4
44,45,-90.4472,-16.7009,-1498.0,7,2,4
45,46,-72.8932,-16.086,-1498.0,7,2,4
46,47,-71.5695,-16.5396,-1498.0,7,2,4
47,48,-65.7069,-10.4014,-1498.0,7,2,4
48,49,-74.248,-19.5994,-1498.0,7,2,4
49,50,-94.5871,-20.4201,-1498.0,7,2,4
50,51,-65.8158,-20.506,-1498.0,7,2,4
51,52,-95.1673,-14.3889,-1498.0,7,2,4
52,53,-58.5565,-10.0217,-1498.0,7,2,4
53,54,-68.6956,-13.33,-1498.0,7,2,4
54,55,-84.7403,-28.9059,-1498.0,7,2,4
55,56,-82.3122,-13.7195,-1498.0,7,2,4
56,57,-140.107,-25.7363,-1502.0,7,2,5
57,58,-129.531,-34.3434,-1502.0,7,2,5
58,59,-111.156,-25.4502,-1502.0,7,2,5
59,60,-133.462,-24.3788,-1502.0,7,2,5
60,61,-138.685,-39.0647,-1502.0,7,2,5
61,62,-102.584,-19.6844,-1502.0,7,2,5
62,63,-109.322,-23.2211,-1502.0,7,2,5
63,64,-146.213,-28.9187,-1502.0,7,2,5
64,65,-126.823,-31.7032,-1502.0,7,2,5
65,66,-88.146,-43.5198,-1502.0,7,2,6
66,67,-65.461,-24.0571,-1502.0,7,2,6
67,68,-83.8684,-30.3287,-1502.0,7,2,6
68,69,-86.5131,-42.4645,-1502.0,7,2,6
69,70,-67.7777,-24.6378,-1502.0,7,2,6
70,71,-65.9826,-20.593,-1502.0,7,2,6
71,72,-89.8253,-43.7283,-1502.0,7,2,6
72,73,-72.3976,-27.7421,-1502.0,7,2,6
73,74,-48.7107,-28.484,-1502.0,7,2,6
74,75,-75.4752,-36.7748,-1502.0,7,2,6
75,76,-48.2306,-28.467,-1502.0,7,2,6
76,77,-52.6187,-27.7215,-1502.0,7,2,6
77,78,-55.8204,-23.9604,-1502.0,7,2,6
78,79,-66.3627,-29.8156,-1502.0,7,2,6
79,80,-90.5136,-35.3053,-1502.0,7,2,6
80,81,-110.331,-35.6874,-1498.0,7,2,7
81,82,-155.634,-45.4925,-1498.0,7,2,7
82,83,-122.905,-41.0089,-1498.0,7,2,7
83,84,-132.3,-52.5476,-1498.0,7,2,7
84,85,-105.178,-43.8214,-1498.0,7,2,7
85,86,-161.397,-52.0119,-1498.0,7,2,7
86,87,-101.894,-33.0705,-1498.0,7,2,7
87,88,-150.582,-51.1818,-1498.0,7,2,7
88,89,-131.063,-40.5795,-1498.0,7,2,7
89,90,-138.308,-38.9472,-1498.0,7,2,7
90,91,-101.255,-44.5174,-1502.0,7,2,8
91,92,-132.601,-52.7829,-1502.0,7,2,8
92,93,-103.15,-45.518,-1502.0,7,2,8
93,94,-145.702,-68.4058,-1502.0,7,2,8
94,95,-154.913,-61.5961,-1502.0,7,2,8
95,96,-123.898,-53.3674,-1502.0,7,2,8
96,97,-153.788,-74.5995,-1502.0,7,2,8
97,98,-122.942,-55.8418,-1502.0,7,2,8
98,99,-105.478,-43.9221,-1502.0,7,2,8
99,100,-74.0967,-53.4697,-1497.5,7,2,9
100,101,-71.6261,-52.8353,-1497.5,7,2,9
101,102,-57.7443,-40.1064,-1497.5,7,2,9
102,103,-58.0164,-36.1096,-1497.5,7,2,9
103,104,-51.0118,-30.2338,-1497.5,7,2,9
104,105,-56.3998,-41.5109,-1497.5,7,2,9
105,106,-65.9258,-44.8854,-1497.5,7,2,9
106,107,-81.6654,-53.4751,-1497.5,7,2,9
107,108,-67.9423,-32.6842,-1497.5,7,2,9
108,109,-75.2818,-44.4615,-1497.5,7,2,9
109,110,-51.3838,-30.4618,-1497.5,7,2,9
110,111,-50.7911,-30.5677,-1497.5,7,2,9
111,112,-61.7827,-37.0689,-1497.5,7,2,9
112,113,-45.855,-33.9935,-1497.5,7,2,9
113,114,-75.2606,-36.6492,-1497.5,7,2,9
114,115,-81.7807,-44.8669,-1497.5,7,2,9
115,116,-61.6564,-37.1674,-1497.5,7,2,9
116,117,-72.028,-41.3533,-1497.5,7,2,9
117,118,-48.567,-28.3838,-1497.5,7,2,9
118,119,-71.0408,-45.3224,-1497.5,7,2,9
119,120,-48.1006,-28.3912,-1497.5,7,2,9
120,121,-52.4717,-27.61,-1497.5,7,2,9
121,122,-108.911,-57.0289,-1498.0,7,2,10
122,123,-135.425,-83.0719,-1498.0,7,2,10
123,124,-151.495,-80.8621,-1498.0,7,2,10
124,125,-94.8707,-57.9078,-1498.0,7,2,10
125,126,-118.865,-71.8193,-1498.0,7,2,10
126,127,-137.898,-86.2234,-1498.0,7,2,10
127,128,-114.029,-66.9764,-1498.0,7,2,10
128,129,-96.0542,-61.4858,-1498.0,7,2,10
129,130,-98.993,-64.7253,-1498.0,7,2,10
130,131,-101.618,-78.731,-1502.0,7,2,11
131,132,-104.225,-67.9718,-1502.0,7,2,11
132,133,-135.761,-83.3321,-1502.0,7,2,11
133,134,-130.975,-83.5686,-1502.0,7,2,11
